episode,global_steps,score,avg_score,epsilon,avg_max_q
433,86,29755,1,-0.1,0.9378820000001294,1.2025664
434,35,29790,0,-0.09,0.9377560000001297,1.2045784
435,62,29852,-1,-0.09,0.9375328000001302,1.1955333
436,101,29953,0,-0.08,0.9371692000001309,1.1772472
437,69,30022,-1,-0.08,0.9369208000001314,1.1939363
438,34,30056,-1,-0.08,0.9367984000001317,1.2119124
439,40,30096,-1,-0.08,0.936654400000132,1.208564
440,25,30121,-1,-0.08,0.9365644000001322,1.2037268
441,162,30283,2,-0.05,0.9359812000001334,1.200109
442,44,30327,-1,-0.07,0.9358228000001337,1.1969851
443,67,30394,-1,-0.07,0.9355816000001342,1.1936556
444,125,30519,0,-0.07,0.9351316000001352,1.2173369
445,101,30620,0,-0.09,0.9347680000001359,1.1845973
446,59,30679,0,-0.08,0.9345556000001364,1.2037205
447,56,30735,-1,-0.08,0.9343540000001368,1.183068
448,48,30783,1,-0.06,0.9341812000001372,1.190712
449,101,30884,0,-0.06,0.9338176000001379,1.1764283
450,37,30921,-1,-0.07,0.9336844000001382,1.2086082
451,85,31006,-1,-0.07,0.9333784000001388,1.1934044
452,35,31041,-1,-0.07,0.9332524000001391,1.184032
453,101,31142,0,-0.06,0.9328888000001399,1.1792889
454,101,31243,0,-0.06,0.9325252000001406,1.2034701
455,47,31290,0,-0.06,0.932356000000141,1.1883984
456,92,31382,3,-0.02,0.9320248000001417,1.2081981
457,65,31447,-1,-0.03,0.9317908000001421,1.1903107
458,87,31534,-1,-0.03,0.9314776000001428,1.1973965
459,32,31566,-1,-0.03,0.931362400000143,1.1883242
460,38,31604,-1,-0.04,0.9312256000001433,1.182034
461,31,31635,-1,-0.04,0.9311140000001435,1.2358463
462,64,31699,-1,-0.06,0.930883600000144,1.2071058
463,84,31783,-1,-0.06,0.9305812000001447,1.1998045
464,98,31881,-1,-0.07,0.9302284000001454,1.2044697
465,38,31919,-1,-0.08,0.9300916000001457,1.2020459
466,74,31993,-1,-0.08,0.9298252000001462,1.2188123
467,44,32037,-1,-0.08,0.9296668000001466,1.184175
468,38,32075,-1,-0.09,0.9295300000001468,1.1909704
469,31,32106,-1,-0.1,0.9294184000001471,1.2014478
470,98,32204,-1,-0.1,0.9290656000001478,1.1895435
471,33,32237,0,-0.1,0.9289468000001481,1.2009785
472,56,32293,2,-0.1,0.9287452000001485,1.197033
473,55,32348,-1,-0.1,0.9285472000001489,1.1758875
474,46,32394,-1,-0.11,0.9283816000001492,1.1943542
475,101,32495,0,-0.1,0.92801800000015,1.2090739
476,50,32545,-1,-0.1,0.9278380000001504,1.1729846
477,60,32605,0,-0.1,0.9276220000001508,1.2009077
478,59,32664,-1,-0.1,0.9274096000001513,1.2114227
479,54,32718,-1,-0.1,0.9272152000001517,1.1956733
480,51,32769,0,-0.12,0.9270316000001521,1.2031484
481,41,32810,0,-0.13,0.9268840000001524,1.1835443
482,77,32887,0,-0.14,0.9266068000001529,1.1902862
483,39,32926,0,-0.13,0.9264664000001532,1.188494
484,59,32985,-1,-0.14,0.9262540000001537,1.2018636
485,53,33038,-1,-0.14,0.9260632000001541,1.1976569
486,51,33089,0,-0.15,0.9258796000001545,1.2045652
487,76,33165,3,-0.11,0.925606000000155,1.1930567
488,120,33285,1,-0.09,0.9251740000001559,1.209079
489,84,33369,0,-0.08,0.9248716000001566,1.2025281
490,61,33430,-1,-0.11,0.924652000000157,1.1944094
491,68,33498,-1,-0.11,0.9244072000001575,1.1959664
492,88,33586,-1,-0.11,0.9240904000001582,1.2133465
493,47,33633,-1,-0.15,0.9239212000001585,1.190018
494,41,33674,0,-0.15,0.9237736000001588,1.2124722
495,37,33711,-1,-0.15,0.9236404000001591,1.2122059
496,58,33769,1,-0.13,0.9234316000001596,1.2253556
497,47,33816,0,-0.17,0.9232624000001599,1.1811113
498,76,33892,-1,-0.18,0.9229888000001605,1.2017958
499,41,33933,0,-0.17,0.9228412000001608,1.214863
500,100,34033,-1,-0.17,0.9224812000001615,1.2169793
501,171,34204,3,-0.14,0.9218656000001628,1.1866977
502,31,34235,-1,-0.15,0.921754000000163,1.1880116
503,67,34302,-1,-0.15,0.9215128000001636,1.2041438
504,117,34419,1,-0.13,0.9210916000001644,1.1856993
505,101,34520,0,-0.13,0.9207280000001652,1.2205105
506,127,34647,1,-0.11,0.9202708000001661,1.1981709
507,39,34686,-1,-0.12,0.9201304000001664,1.2219967
508,101,34787,0,-0.12,0.9197668000001672,1.1921325
509,74,34861,0,-0.11,0.9195004000001678,1.1973095
